timestamp_pc;tempo_s;rpm_bruto;rpm_calibrado;freq_hz
14:41:54.745969;17.28;451.05;449.28;15.00
14:41:54.945534;17.48;451.05;449.28;15.00
14:41:55.145918;17.68;450.70;448.93;15.00
14:41:55.345087;17.88;450.70;448.93;15.00
14:41:55.545726;18.08;450.70;448.93;15.00
14:41:55.745625;18.28;450.47;448.69;15.00
14:41:55.945718;18.48;450.47;448.69;15.00
14:41:56.145776;18.68;450.82;449.04;15.00
14:41:56.345413;18.88;450.82;449.04;15.00
14:41:56.546455;19.08;450.82;449.04;15.00
14:41:56.745719;19.28;451.05;449.28;15.00
14:41:56.945781;19.48;451.05;449.28;15.00
14:41:57.145846;19.68;450.59;448.81;15.00
14:41:57.345665;19.88;450.59;448.81;15.00
14:41:57.545543;20.08;450.59;448.81;15.00
14:41:57.745366;20.28;450.59;448.81;15.00
14:41:57.945727;20.48;450.59;448.81;15.00
14:41:58.145706;20.68;450.94;449.16;15.00
14:41:58.345950;20.88;450.94;449.16;15.00
14:41:58.545818;21.08;450.94;449.16;15.00
14:41:58.745867;21.28;451.05;449.28;15.00
14:41:58.945831;21.48;451.05;449.28;15.00
14:41:59.145748;21.68;450.70;448.93;15.00
14:41:59.345717;21.88;450.70;448.93;15.00
14:41:59.545434;22.08;450.70;448.93;15.00
14:41:59.745942;22.28;450.47;448.69;15.00
14:41:59.945856;22.48;450.47;448.69;15.00
14:42:00.145670;22.68;451.17;449.39;15.00
14:42:00.345953;22.88;451.17;449.39;15.00
14:42:00.545837;23.08;451.17;449.39;15.00
14:42:00.745653;23.28;450.82;449.04;15.00
14:42:00.945656;23.48;450.82;449.04;15.00
14:42:01.145760;23.68;450.82;449.04;15.00
14:42:01.345734;23.88;450.82;449.04;15.00
14:42:01.545661;24.08;450.82;449.04;15.00
14:42:01.745747;24.28;451.17;449.39;15.00
14:42:01.945742;24.48;451.17;449.39;15.00
14:42:02.146237;24.68;450.82;449.04;15.00
14:42:02.346186;24.88;450.82;449.04;15.00
14:42:02.546100;25.08;450.82;449.04;15.00
14:42:02.746004;25.28;450.59;448.81;15.00
14:42:02.946084;25.48;450.59;448.81;15.00
14:42:03.145922;25.68;450.70;448.93;15.00
14:42:03.346150;25.88;450.70;448.93;15.00
14:42:03.546489;26.08;450.70;448.93;15.00
14:42:03.746027;26.28;450.94;449.16;15.00
14:42:03.946064;26.48;450.94;449.16;15.00
14:42:04.145931;26.68;450.94;449.16;15.00
14:42:04.346564;26.88;450.94;449.16;15.00
14:42:04.546159;27.08;450.94;449.16;15.00
14:42:04.746099;27.28;450.47;448.69;15.00
14:42:04.946136;27.48;450.47;448.69;15.00
14:42:05.145709;27.68;451.05;449.28;15.00
14:42:05.345813;27.88;451.05;449.28;15.00
14:42:05.545903;28.08;451.05;449.28;15.00
14:42:05.746132;28.28;451.05;449.28;15.00
14:42:05.946196;28.48;451.05;449.28;15.00
14:42:06.146161;28.68;451.05;449.28;15.00
14:42:06.345361;28.88;451.05;449.28;15.00
14:42:06.546268;29.08;451.05;449.28;15.00
14:42:06.746031;29.28;450.59;448.81;15.00
14:42:06.946162;29.48;450.59;448.81;15.00
14:42:07.146220;29.68;451.52;449.74;15.00
14:42:07.346113;29.88;451.52;449.74;15.00
14:42:07.546213;30.08;451.52;449.74;15.00
14:42:07.746411;30.28;451.41;449.63;15.00
14:42:07.946227;30.48;451.41;449.63;15.00
14:42:08.146020;30.68;451.41;449.63;15.00
14:42:08.346265;30.88;451.41;449.63;15.00
14:42:08.546265;31.08;451.41;449.63;15.00
14:42:08.745963;31.28;450.82;449.04;15.00
14:42:08.946292;31.48;450.82;449.04;15.00
14:42:09.146192;31.68;451.52;449.74;15.00
14:42:09.346327;31.88;451.52;449.74;15.00
14:42:09.546026;32.08;451.52;449.74;15.00
14:42:09.746299;32.28;451.29;449.51;15.00
14:42:09.945946;32.48;451.29;449.51;15.00
14:42:10.146377;32.68;451.05;449.28;15.00
14:42:10.346128;32.88;451.05;449.28;15.00
14:42:10.545873;33.08;451.05;449.28;15.00
14:42:10.746432;33.28;451.17;449.39;15.00
14:42:10.946242;33.48;451.17;449.39;15.00
14:42:11.146399;33.68;450.94;449.16;15.00
14:42:11.346100;33.88;450.94;449.16;15.00
14:42:11.545985;34.08;450.94;449.16;15.00
14:42:11.746138;34.28;451.05;449.28;15.00
14:42:11.946952;34.48;451.05;449.28;15.00
14:42:12.146402;34.68;450.82;449.04;15.00
14:42:12.346423;34.88;450.82;449.04;15.00
14:42:12.546075;35.08;450.82;449.04;15.00
14:42:12.746473;35.28;450.23;448.46;15.00
14:42:12.946598;35.48;450.23;448.46;15.00
14:42:13.146371;35.68;451.99;450.21;15.00
14:42:13.346404;35.88;451.99;450.21;15.00
14:42:13.546457;36.08;451.99;450.21;15.00
14:42:13.746480;36.28;451.17;449.39;15.00
14:42:13.946143;36.48;451.17;449.39;15.00
14:42:14.146341;36.68;451.29;449.51;15.00
14:42:14.346458;36.88;451.29;449.51;15.00
14:42:14.546157;37.08;451.29;449.51;15.00
14:42:14.746318;37.28;450.82;449.04;15.00
14:42:14.945978;37.48;450.82;449.04;15.00
14:42:15.146739;37.68;451.88;450.09;15.00
14:42:15.346595;37.88;451.88;450.09;15.00
14:42:15.546362;38.08;451.88;450.09;15.00
14:42:15.746407;38.28;451.17;449.39;15.00
14:42:15.946485;38.48;451.17;449.39;15.00
14:42:16.146549;38.68;451.17;449.39;15.00
14:42:16.346478;38.88;451.17;449.39;15.00
14:42:16.546560;39.08;451.17;449.39;15.00
14:42:16.746644;39.28;450.23;448.46;15.00
14:42:16.946488;39.48;450.23;448.46;15.00
14:42:17.146706;39.68;451.52;449.74;15.00
14:42:17.346293;39.88;451.52;449.74;15.00
14:42:17.546692;40.08;451.52;449.74;15.00
14:42:17.746659;40.28;450.70;448.93;15.00
14:42:17.946563;40.48;450.70;448.93;15.00
14:42:18.146632;40.68;450.70;448.93;15.00
14:42:18.346091;40.88;450.70;448.93;15.00
14:42:18.546831;41.08;450.70;448.93;15.00
14:42:18.746403;41.28;450.35;448.58;15.00
14:42:18.946590;41.48;450.35;448.58;15.00
14:42:19.146610;41.68;451.17;449.39;15.00
14:42:19.346558;41.88;451.17;449.39;15.00
14:42:19.546775;42.08;451.17;449.39;15.00
14:42:19.746605;42.28;450.94;449.16;15.00
14:42:19.946491;42.48;450.94;449.16;15.00
14:42:20.146231;42.68;450.59;448.81;15.00
14:42:20.346505;42.88;450.59;448.81;15.00
14:42:20.546489;43.08;450.59;448.81;15.00
14:42:20.746694;43.28;450.82;449.04;15.00
14:42:20.946619;43.48;450.82;449.04;15.00
14:42:21.146938;43.68;451.52;449.74;15.00
14:42:21.346598;43.88;451.52;449.74;15.00
14:42:21.546728;44.08;451.52;449.74;15.00
14:42:21.746687;44.28;451.29;449.51;15.00
14:42:21.946439;44.48;451.29;449.51;15.00
14:42:22.146507;44.68;450.59;448.81;15.00
14:42:22.346782;44.88;450.59;448.81;15.00
14:42:22.546577;45.08;450.59;448.81;15.00
14:42:22.746343;45.28;450.70;448.93;15.00
14:42:22.946481;45.48;450.70;448.93;15.00
14:42:23.146343;45.68;451.05;449.28;15.00
14:42:23.346596;45.88;451.05;449.28;15.00
14:42:23.546515;46.08;451.05;449.28;15.00
14:42:23.746604;46.28;451.17;449.39;15.00
14:42:23.946642;46.48;451.17;449.39;15.00
14:42:24.146054;46.68;450.59;448.81;15.00
14:42:24.346610;46.88;450.59;448.81;15.00
14:42:24.546526;47.08;450.59;448.81;15.00
14:42:24.746599;47.28;451.64;449.86;15.00
14:42:24.946650;47.48;451.64;449.86;15.00
14:42:25.146770;47.68;450.23;448.46;15.00
14:42:25.346632;47.88;450.23;448.46;15.00
14:42:25.546583;48.08;450.23;448.46;15.00
14:42:25.746609;48.28;451.05;449.28;15.00
14:42:25.946812;48.48;451.05;449.28;15.00
14:42:26.146591;48.68;450.70;448.93;15.00
14:42:26.346661;48.88;450.70;448.93;15.00
14:42:26.546373;49.08;450.70;448.93;15.00
14:42:26.746723;49.28;450.82;449.04;15.00
14:42:26.946582;49.48;450.82;449.04;15.00
14:42:27.146315;49.68;451.29;449.51;15.00
14:42:27.346480;49.88;451.29;449.51;15.00
14:42:27.546774;50.08;451.29;449.51;15.00
14:42:27.746775;50.28;450.94;449.16;15.00
14:42:27.946876;50.48;450.94;449.16;15.00
14:42:28.146184;50.68;450.59;448.81;15.00
14:42:28.346206;50.88;450.59;448.81;15.00
14:42:28.546813;51.08;450.59;448.81;15.00
14:42:28.746791;51.28;450.70;448.93;15.00
14:42:28.946757;51.48;450.70;448.93;15.00
14:42:29.146822;51.68;450.82;449.04;15.00
14:42:29.347041;51.88;450.82;449.04;15.00
14:42:29.546764;52.08;450.82;449.04;15.00
14:42:29.746696;52.28;451.29;449.51;15.00
14:42:29.947023;52.48;451.29;449.51;15.00
14:42:30.147251;52.68;450.59;448.81;15.00
14:42:30.346379;52.88;450.59;448.81;15.00
14:42:30.546569;53.08;450.59;448.81;15.00
14:42:30.746473;53.28;450.82;449.04;15.00
14:42:30.946374;53.48;450.82;449.04;15.00
14:42:31.146929;53.68;451.17;449.39;15.00
14:42:31.347244;53.88;451.17;449.39;15.00
14:42:31.546877;54.08;451.17;449.39;15.00
14:42:31.746651;54.28;451.17;449.39;15.00
14:42:31.946802;54.48;451.17;449.39;15.00
14:42:32.146960;54.68;450.59;448.81;15.00
14:42:32.346504;54.88;450.59;448.81;15.00
14:42:32.546987;55.08;450.59;448.81;15.00
14:42:32.746447;55.28;450.59;448.81;15.00
14:42:32.948347;55.48;450.59;448.81;15.00
14:42:33.146878;55.68;451.05;449.28;15.00
14:42:33.346406;55.88;451.05;449.28;15.00
14:42:33.547015;56.08;451.05;449.28;15.00
14:42:33.746746;56.28;450.82;449.04;15.00
14:42:33.947365;56.48;450.82;449.04;15.00
14:42:34.146914;56.68;450.70;448.93;15.00
14:42:34.347079;56.88;450.70;448.93;15.00
14:42:34.546841;57.08;450.70;448.93;15.00
14:42:34.747054;57.28;450.82;449.04;15.00
