timestamp_pc;tempo_s;rpm_bruto;rpm_calibrado;freq_hz
14:38:14.252267;8.27;0.00;0.00;0.00
14:38:14.452753;8.47;0.00;0.00;0.00
14:38:14.652127;8.66;0.00;0.00;0.00
14:38:14.852590;8.86;0.00;0.00;0.00
14:38:15.052919;9.06;0.00;0.00;0.00
14:38:15.252008;9.27;0.00;0.00;0.00
14:38:15.452386;9.47;0.00;0.00;0.00
14:38:15.652685;9.66;0.00;0.00;0.00
14:38:15.852236;9.86;0.00;0.00;0.00
14:38:16.053209;10.06;0.00;0.00;0.00
14:38:16.253386;10.27;0.00;0.00;0.00
14:38:16.452337;10.47;0.00;0.00;0.00
14:38:16.652377;10.66;0.00;0.00;0.00
14:38:16.852386;10.86;0.00;0.00;0.00
14:38:17.053216;11.06;0.00;0.00;0.00
14:38:17.252886;11.27;1.99;1.98;1.62
14:38:17.453049;11.47;1.99;1.98;4.62
14:38:17.653065;11.66;127.27;126.76;6.25
14:38:17.853738;11.86;127.27;126.76;9.25
14:38:18.053512;12.06;127.27;126.76;10.87
14:38:18.253335;12.27;321.09;319.83;10.87
14:38:18.453278;12.47;321.09;319.83;10.87
14:38:18.653699;12.66;509.53;507.52;10.87
14:38:18.853656;12.86;509.53;507.52;10.87
14:38:19.053789;13.06;509.53;507.52;24.62
14:38:19.253903;13.27;696.45;693.70;26.25
14:38:19.453886;13.47;696.45;693.70;29.37
14:38:19.653290;13.66;882.77;879.30;30.87
14:38:19.853795;13.86;882.77;879.30;34.00
14:38:20.053741;14.06;882.77;879.30;37.12
14:38:20.254143;14.27;1066.64;1062.44;38.62
14:38:20.454054;14.47;1066.64;1062.44;41.75
14:38:20.654078;14.66;1251.45;1246.51;43.25
14:38:20.853935;14.86;1251.45;1246.51;45.00
14:38:21.054424;15.06;1251.45;1246.51;45.00
14:38:21.254060;15.27;1352.93;1347.60;45.00
14:38:21.453574;15.47;1352.93;1347.60;45.00
14:38:21.654026;15.66;1352.23;1346.90;45.00
14:38:21.854110;15.86;1352.23;1346.90;45.00
14:38:22.053985;16.07;1352.23;1346.90;45.00
14:38:22.254664;16.26;1352.58;1347.25;45.00
14:38:22.454105;16.47;1352.58;1347.25;45.00
14:38:22.654535;16.67;1351.88;1346.55;45.00
14:38:22.853834;16.86;1351.88;1346.55;45.00
14:38:23.054311;17.07;1351.88;1346.55;45.00
14:38:23.254089;17.26;1352.23;1346.90;45.00
14:38:23.454449;17.47;1352.23;1346.90;45.00
14:38:23.654280;17.67;1352.81;1347.48;45.00
14:38:23.853912;17.86;1352.81;1347.48;45.00
14:38:24.053575;18.07;1352.81;1347.48;45.00
14:38:24.254555;18.26;1351.99;1346.67;45.00
14:38:24.453616;18.47;1351.99;1346.67;45.00
14:38:24.654149;18.67;1353.98;1348.65;45.00
14:38:24.853665;18.86;1353.98;1348.65;45.00
14:38:25.054171;19.07;1353.98;1348.65;45.00
14:38:25.253928;19.26;1353.63;1348.30;45.00
14:38:25.454029;19.47;1353.63;1348.30;45.00
14:38:25.654158;19.67;1352.93;1347.60;45.00
14:38:25.854065;19.86;1352.93;1347.60;45.00
14:38:26.054307;20.07;1352.93;1347.60;45.00
14:38:26.253942;20.26;1354.57;1349.23;45.00
14:38:26.454620;20.47;1354.57;1349.23;45.00
14:38:26.654341;20.67;1353.75;1348.42;45.00
14:38:26.854048;20.86;1353.75;1348.42;45.00
14:38:27.053688;21.07;1353.75;1348.42;45.00
14:38:27.254286;21.26;1353.87;1348.53;45.00
14:38:27.453617;21.47;1353.87;1348.53;45.00
14:38:27.654229;21.67;1353.40;1348.07;45.00
14:38:27.854276;21.86;1353.40;1348.07;45.00
14:38:28.053854;22.07;1353.40;1348.07;45.00
14:38:28.254406;22.26;1352.93;1347.60;45.00
14:38:28.453975;22.47;1352.93;1347.60;45.00
14:38:28.654525;22.67;1353.87;1348.53;45.00
14:38:28.854108;22.86;1353.87;1348.53;45.00
14:38:29.054406;23.07;1353.87;1348.53;45.00
14:38:29.253886;23.26;1353.16;1347.83;45.00
14:38:29.454109;23.47;1353.16;1347.83;45.00
14:38:29.654228;23.67;1352.23;1346.90;45.00
14:38:29.854480;23.86;1352.23;1346.90;45.00
14:38:30.054293;24.07;1352.23;1346.90;45.00
14:38:30.254378;24.26;1352.93;1347.60;45.00
14:38:30.454467;24.47;1352.93;1347.60;45.00
14:38:30.654385;24.67;1353.52;1348.18;45.00
14:38:30.854433;24.86;1353.52;1348.18;45.00
14:38:31.054507;25.07;1353.52;1348.18;45.00
14:38:31.253588;25.26;1353.05;1347.72;45.00
14:38:31.453789;25.47;1353.05;1347.72;45.00
14:38:31.654545;25.67;1353.75;1348.42;45.00
14:38:31.853641;25.86;1353.75;1348.42;45.00
14:38:32.053885;26.07;1353.75;1348.42;45.00
14:38:32.253955;26.26;1352.58;1347.25;45.00
14:38:32.454039;26.47;1352.58;1347.25;45.00
14:38:32.653691;26.67;1353.40;1348.07;45.00
14:38:32.854286;26.86;1353.40;1348.07;45.00
14:38:33.054013;27.07;1353.40;1348.07;45.00
14:38:33.253795;27.26;1352.46;1347.13;45.00
14:38:33.454394;27.47;1352.46;1347.13;45.00
14:38:33.654374;27.67;1351.88;1346.55;45.00
14:38:33.854209;27.86;1351.88;1346.55;45.00
14:38:34.054457;28.07;1351.88;1346.55;45.00
14:38:34.254412;28.26;1351.88;1346.55;45.00
14:38:34.454206;28.47;1351.88;1346.55;45.00
14:38:34.654457;28.67;1350.70;1345.38;45.00
14:38:34.854448;28.86;1350.70;1345.38;45.00
14:38:35.054364;29.07;1350.70;1345.38;45.00
14:38:35.254658;29.26;1351.76;1346.43;45.00
14:38:35.454744;29.47;1351.76;1346.43;45.00
14:38:35.654808;29.67;1353.87;1348.53;45.00
14:38:35.854136;29.86;1353.87;1348.53;45.00
14:38:36.054392;30.07;1353.87;1348.53;45.00
14:38:36.254065;30.26;1350.59;1345.26;45.00
14:38:36.455075;30.47;1350.59;1345.26;45.00
14:38:36.653957;30.67;1353.40;1348.07;45.00
14:38:36.854638;30.86;1353.40;1348.07;45.00
14:38:37.053900;31.07;1353.40;1348.07;45.00
14:38:37.254081;31.26;1353.40;1348.07;45.00
14:38:37.454095;31.47;1353.40;1348.07;45.00
14:38:37.654277;31.67;1354.10;1348.77;45.00
14:38:37.854871;31.86;1354.10;1348.77;45.00
14:38:38.056929;32.06;1354.10;1348.77;45.00
14:38:38.254491;32.26;1354.34;1349.00;45.00
14:38:38.454666;32.47;1354.34;1349.00;45.00
14:38:38.654274;32.67;1354.45;1349.12;45.00
14:38:38.854386;32.87;1354.45;1349.12;45.00
14:38:39.055073;33.06;1354.45;1349.12;45.00
14:38:39.254608;33.26;1354.69;1349.35;45.00
14:38:39.454826;33.47;1354.69;1349.35;45.00
14:38:39.654651;33.67;1353.98;1348.65;45.00
14:38:39.854846;33.87;1353.98;1348.65;45.00
14:38:40.054767;34.06;1353.98;1348.65;45.00
14:38:40.254823;34.26;1353.98;1348.65;45.00
14:38:40.454795;34.47;1353.98;1348.65;45.00
14:38:40.655002;34.67;1354.22;1348.88;45.00
14:38:40.854850;34.87;1354.22;1348.88;45.00
14:38:41.054665;35.06;1354.22;1348.88;45.00
14:38:41.254351;35.26;1353.28;1347.95;45.00
14:38:41.454597;35.47;1353.28;1347.95;45.00
14:38:41.654655;35.67;1353.98;1348.65;45.00
14:38:41.854195;35.87;1353.98;1348.65;45.00
14:38:42.054681;36.06;1353.98;1348.65;45.00
14:38:42.254803;36.26;1352.81;1347.48;45.00
14:38:42.456302;36.47;1352.81;1347.48;45.00
14:38:42.654786;36.67;1352.34;1347.02;45.00
14:38:42.854676;36.87;1352.34;1347.02;45.00
14:38:43.055906;37.06;1352.34;1347.02;45.00
14:38:43.257331;37.26;1353.75;1348.42;45.00
14:38:43.454767;37.47;1353.75;1348.42;45.00
14:38:43.654823;37.67;1353.05;1347.72;45.00
14:38:43.855067;37.87;1353.05;1347.72;45.00
14:38:44.055008;38.06;1353.05;1347.72;45.00
14:38:44.255941;38.26;1352.81;1347.48;45.00
14:38:44.455499;38.47;1352.81;1347.48;45.00
14:38:44.654991;38.67;1352.46;1347.13;45.00
14:38:44.854831;38.87;1352.46;1347.13;45.00
14:38:45.054636;39.06;1352.46;1347.13;45.00
14:38:45.254691;39.26;1351.52;1346.20;45.00
14:38:45.454508;39.47;1351.52;1346.20;45.00
14:38:45.655176;39.67;1351.64;1346.32;45.00
14:38:45.854926;39.87;1351.64;1346.32;45.00
14:38:46.055648;40.06;1351.64;1346.32;45.00
14:38:46.254501;40.26;1351.17;1345.85;45.00
14:38:46.454705;40.47;1351.17;1345.85;45.00
14:38:46.654829;40.67;1351.52;1346.20;45.00
14:38:46.854739;40.87;1351.52;1346.20;45.00
14:38:47.055301;41.06;1351.52;1346.20;45.00
14:38:47.254997;41.26;1351.99;1346.67;45.00
14:38:47.455292;41.47;1351.99;1346.67;45.00
14:38:47.654319;41.67;1352.11;1346.78;45.00
14:38:47.855204;41.87;1352.11;1346.78;45.00
14:38:48.054905;42.06;1352.11;1346.78;45.00
14:38:48.254883;42.26;1353.40;1348.07;45.00
14:38:48.454297;42.47;1353.40;1348.07;45.00
14:38:48.654529;42.67;1353.52;1348.18;45.00
14:38:48.855023;42.87;1353.52;1348.18;45.00
14:38:49.054911;43.06;1353.52;1348.18;45.00
14:38:49.255094;43.26;1352.70;1347.37;45.00
14:38:49.454781;43.47;1352.70;1347.37;45.00
14:38:49.654852;43.67;1353.40;1348.07;45.00
14:38:49.854901;43.87;1353.40;1348.07;45.00
14:38:50.055133;44.06;1353.40;1348.07;45.00
14:38:50.255377;44.26;1353.75;1348.42;45.00
14:38:50.455113;44.47;1353.75;1348.42;45.00
14:38:50.654974;44.67;1354.80;1349.47;45.00
14:38:50.855139;44.87;1354.80;1349.47;45.00
14:38:51.055304;45.06;1354.80;1349.47;45.00
14:38:51.255256;45.26;1354.92;1349.58;45.00
14:38:51.455488;45.47;1354.92;1349.58;45.00
14:38:51.655412;45.67;1353.16;1347.83;45.00
14:38:51.854390;45.87;1353.16;1347.83;45.00
14:38:52.055943;46.06;1353.16;1347.83;45.00
14:38:52.255469;46.26;1353.98;1348.65;45.00
14:38:52.455295;46.47;1353.98;1348.65;45.00
14:38:52.654663;46.67;1354.34;1349.00;45.00
14:38:52.854966;46.87;1354.34;1349.00;45.00
14:38:53.054319;47.06;1354.34;1349.00;45.00
14:38:53.255133;47.26;1353.98;1348.65;45.00
14:38:53.455051;47.47;1353.98;1348.65;45.00
14:38:53.655209;47.67;1354.80;1349.47;45.00
14:38:53.855297;47.87;1354.80;1349.47;45.00
14:38:54.054649;48.06;1354.80;1349.47;45.00
14:38:54.255188;48.26;1352.93;1347.60;45.00
14:38:54.455413;48.47;1352.93;1347.60;45.00
14:38:54.655441;48.67;1352.46;1347.13;45.00
14:38:54.855378;48.87;1352.46;1347.13;45.00
14:38:55.055504;49.06;1352.46;1347.13;45.00
14:38:55.255334;49.26;1352.11;1346.78;45.00
14:38:55.455192;49.47;1352.11;1346.78;45.00
14:38:55.655265;49.67;1351.99;1346.67;45.00
14:38:55.855216;49.87;1351.99;1346.67;45.00
14:38:56.055378;50.06;1351.99;1346.67;45.00
14:38:56.255284;50.26;1353.05;1347.72;45.00
14:38:56.454796;50.47;1353.05;1347.72;45.00
14:38:56.655167;50.67;1353.16;1347.83;45.00
14:38:56.854987;50.87;1353.16;1347.83;45.00
14:38:57.055358;51.06;1353.16;1347.83;45.00
14:38:57.255070;51.26;1352.58;1347.25;45.00
14:38:57.454959;51.47;1352.58;1347.25;45.00
14:38:57.655243;51.67;1351.76;1346.43;45.00
14:38:57.854579;51.87;1351.76;1346.43;45.00
14:38:58.055328;52.06;1351.76;1346.43;45.00
14:38:58.255316;52.26;1351.52;1346.20;45.00
14:38:58.455608;52.47;1351.52;1346.20;45.00
14:38:58.660225;52.67;1351.41;1346.08;45.00
14:38:58.855169;52.87;1351.41;1346.08;45.00
14:38:59.054766;53.06;1351.41;1346.08;45.00
14:38:59.255120;53.26;1351.17;1345.85;45.00
14:38:59.455530;53.47;1351.17;1345.85;45.00
14:38:59.655464;53.67;1351.41;1346.08;45.00
14:38:59.855385;53.87;1351.41;1346.08;45.00
14:39:00.055336;54.06;1351.41;1346.08;45.00
14:39:00.255350;54.26;1351.99;1346.67;45.00
14:39:00.455479;54.47;1351.99;1346.67;45.00
14:39:00.655644;54.67;1351.76;1346.43;45.00
14:39:00.855509;54.87;1351.76;1346.43;45.00
14:39:01.055685;55.06;1351.76;1346.43;45.00
14:39:01.255135;55.26;1352.46;1347.13;45.00
14:39:01.455514;55.47;1352.46;1347.13;45.00
14:39:01.655267;55.67;1351.88;1346.55;45.00
14:39:01.855265;55.87;1351.88;1346.55;45.00
14:39:02.054939;56.06;1351.88;1346.55;45.00
14:39:02.255801;56.26;1351.88;1346.55;45.00
14:39:02.456415;56.47;1351.88;1346.55;45.00
14:39:02.654915;56.67;1353.98;1348.65;45.00
14:39:02.854831;56.87;1353.98;1348.65;45.00
14:39:03.055602;57.06;1353.98;1348.65;45.00
14:39:03.255441;57.26;1354.22;1348.88;45.00
14:39:03.455289;57.47;1354.22;1348.88;45.00
14:39:03.655821;57.67;1354.92;1349.58;45.00
14:39:03.855726;57.87;1354.92;1349.58;45.00
14:39:04.055580;58.06;1354.92;1349.58;45.00
14:39:04.255985;58.26;1354.45;1349.12;45.00
14:39:04.455090;58.47;1354.45;1349.12;45.00
14:39:04.655375;58.67;1353.98;1348.65;45.00
14:39:04.855787;58.87;1353.98;1348.65;45.00
14:39:05.055939;59.06;1353.98;1348.65;45.00
14:39:05.255507;59.26;1355.04;1349.70;45.00
14:39:05.455873;59.47;1355.04;1349.70;45.00
14:39:05.655869;59.67;1354.69;1349.35;45.00
14:39:05.855664;59.87;1354.69;1349.35;45.00
14:39:06.055580;60.06;1354.69;1349.35;45.00
14:39:06.255770;60.26;1353.52;1348.18;45.00
